id	logFC	AveExpr	t	P.Value	adj.P.Val	B
PRR5	-0.607046347	3.36209170188468	-4.608723918	0.00412560904233092	0.00818229765388475	-3.081774606
ZNF816	0.445475328233873	2.35373656528406	4.60839187638788	0.00412699412503771	0.00818398485367765	-3.082155076
SPATA33	-0.479257367	2.26419761731383	-4.607269865	0.00413167841381947	0.0081922132195294	-3.08344085
ZNF7	0.182436447113412	4.54433412325826	4.60525230855364	0.00414011673102244	0.00820788190752215	-3.085753334
NEK9	0.458267193473995	3.61296369826144	4.60460277019515	0.00414283755634839	0.00821221294013404	-3.086497947
MINDY4	-0.6112259	0.630051097118396	-4.604156843	0.00414470665845562	0.0082148547268342	-3.087009181
KIAA1586	-0.58878781	3.76193026442689	-4.603381526	0.00414795868103812	0.00822023643893617	-3.087898113
ASPM	-0.552362554	3.8243379421249	-4.603109941	0.00414909851798635	0.00822143146629072	-3.088209518
BIRC5	-0.660722069	5.45809070747001	-4.600334942	0.00416076552892074	0.00824348306279704	-3.091391986
FBXO28	0.316388956590582	3.6625044701796	4.60020560018633	0.00416131023157709	0.00824349582157588	-3.091540346
MUC3A	-0.197373689	0.191403950175133	-4.59958525	0.00416392387566589	0.00824760659025131	-3.09225195
CEBPA	-0.700012945	4.64109095203779	-4.599061381	0.00416613247789158	0.00825091412115731	-3.092852922
CCDC50	0.613285577808308	3.46158174687979	4.59886531612661	0.00416695942007515	0.00825148480972988	-3.093077854
ALG10B	0.324215931282088	2.03790570544395	4.59860675439741	0.00416805023952665	0.00825257781749846	-3.093374494
TMEM192	0.356307352616397	2.07254445284478	4.59834855491432	0.00416913985463618	0.00825338914557123	-3.093670727
CHKB	0.150521150421139	3.3684809330128	4.59825426895892	0.00416953782692031	0.00825338914557123	-3.093778904
AIFM2	-0.198972495	4.83561280260006	-4.597348605	0.00417336275039416	0.00825989280463771	-3.094818064
VAMP7	0.21665247709916	5.00480478805671	4.59696850007099	0.0041749692499257	0.00826200465985426	-3.095254232
GPHN	-0.42989232	1.90481343129416	-4.596305286	0.00417777398218493	0.00826648689110623	-3.096015317
COL6A1	0.56569345641493	4.08849153343028	4.59533810775105	0.00418186801971886	0.00827351876010778	-3.097125335
PHF13	-0.413419286	3.04189146108166	-4.594788257	0.00418419755583011	0.00827705832698761	-3.097756452
GSDMC	-0.29923135	0.173078784186479	-4.593280881	0.00419059137421795	0.00828841444886638	-3.099486838
CDC73	-0.22298812	4.54960276268718	-4.593179767	0.00419102066549274	0.00828841444886638	-3.099602923
H1-10	0.597816757262625	6.87811929652266	4.59292779988963	0.00419209063888565	0.00828946005610506	-3.099892203
PRTN3	0.286546104330115	0.180283489627972	4.58937329890774	0.0042072178882468	0.00831727442720428	-3.103974057
CLDN12	0.360566891911896	4.23960727916974	4.58936743424287	0.00420724289830568	0.00831727442720428	-3.103980793
ORC6	0.248087486143473	5.72721492780985	4.588582107	0.00421059348101658	0.00832282384638215	-3.10488288
XRCC3	-0.327734711	3.37044320888051	-4.587457792	0.00421539562396765	0.00833121031427568	-3.106174509
APBB2	0.406707402018002	2.09549843211272	4.58724319983858	0.00421631289125759	0.00833121031427568	-3.106421056
GTF2I	-0.384490011	6.19607101672598	-4.587206861	0.00421646824328768	0.00833121031427568	-3.106462807
MTR	-0.218161372	3.45065341884388	-4.585935775	0.00422190633970318	0.00834087920440585	-3.107923314
CD46	0.626701623938017	7.08404220501634	4.58493504833312	0.0042261933680418	0.00834827182143172	-3.109073337
LMO1	-0.393339761	0.5923255514088	-4.584112896	0.00422971909713392	0.00835415888220351	-3.110018252
MAP6D1	-0.473588088	1.32034443672865	-4.582607512	0.00423618347993657	0.0083658478394879	-3.111748673
PCYOX1	-0.145913044	4.019034781	-4.580956475	0.00424328623015618	0.00837879430309979	-3.113646896
EMC7	0.223038331528887	7.19111766876642	4.58068174527299	0.00424446942939025	0.00838005018836041	-3.113962796
UGP2	0.335936886561115	5.53815852392393	4.5802105308209	0.00424649971613373	0.00838196882473288	-3.114504649
TNFRSF25	0.549775953096651	1.05000449975606	4.58011085437825	0.00424692932602402	0.00838196882473288	-3.114619272
ARHGAP8	0.317626740200075	0.18227647939717	4.58007517300226	0.00424708312634196	0.00838196882473288	-3.114660305
DIAPH3	-0.271123526	4.13477075781422	-4.578635317	0.00425329473870154	0.00839314636299627	-3.116316235
DYNLRB1	0.449457828608882	7.43878346345258	4.57828506527846	0.00425480730241868	0.00839504945072688	-3.116719093
SPA17	-0.359318081	1.02737138106044	-4.576898151	0.00426080270514853	0.00840579588166299	-3.11831449
PLGLB2	-0.367028511	0.354565305652818	-4.575533839	0.00426670976897868	0.00841636529004489	-3.119884159
PCDHB14	-0.355428371	0.806259797065331	-4.574662447	0.00427048751007584	0.00842273228806329	-3.120886855
MFSD6	0.495555370264188	2.03764637514271	4.57428191499734	0.00427213841796303	0.00842490340858921	-3.121324761
MPZL1	-0.239823487	4.87628301880437	-4.573664907	0.00427481680269057	0.00842909995277534	-3.122034842
GAS8	-0.378380808	2.98198949528671	-4.573472711	0.00427565149754168	0.00842966048981087	-3.12225604
LGALS9C	1.04734644510191	0.871311903461662	4.57301231524083	0.00427765172797977	0.00843251849839235	-3.122785933
LEPROTL1	0.266327819791558	4.08391725957699	4.57115608880642	0.00428572705500248	0.00844735004470566	-3.124922669
KRT16	1.48771289373816	1.330222403	4.56895642746451	0.00429531889486366	0.0084651665004294	-3.127455385
EPHA10	-0.476299679	0.6269416578944	-4.567121191	0.00430334028998469	0.00847988375464687	-3.129569033
PLEKHO1	-0.597187202	2.94262022960624	-4.56594181	0.00430850407695534	0.00848848950330888	-3.130927589
BCL7A	-0.383226122	2.95782634142273	-4.565870614	0.004308816023423	0.00848848950330888	-3.131009607
SLU7	0.241877420051267	4.15063910341707	4.56570080784894	0.00430956014334713	0.00848886348493393	-3.131205229
SH3BGRL	0.527092896801279	5.16831004223829	4.56384808403858	0.00431768856954537	0.00850358442224915	-3.133339893
ZNHIT1	-0.437365879	7.03908211070938	-4.563744384	0.00431814404517347	0.00850358442224915	-3.133459389
ZNF554	0.482981423924826	1.75981483643009	4.56341962984878	0.00431957079879932	0.00850530043502334	-3.133833619
LOC105376714	0.551630030772574	0.275815015386287	4.56313634509833	0.00432081580047441	0.00850665818026296	-3.134160074
AP2S1	-0.223254293	7.90673067917088	-4.562685496	0.00432279806798992	0.00850946689090818	-3.134679653
SWT1	0.681448988434194	1.04342478405596	4.56243873040062	0.00432388346984542	0.00851050961838872	-3.13496405
ANXA5	-0.257166558	8.12597581079207	-4.560284114	0.0043333737480148	0.00852809290039151	-3.137447612
NFAT5	0.229527484455374	3.25235963854502	4.55890773136259	0.004339448583055	0.00853895092502728	-3.13903448
DARS1	-0.243157627	4.49894363632644	-4.557170353	0.00434713053829634	0.0085529681646979	-3.141037941
ASRGL1	-0.443097979	2.60261600546834	-4.555817784	0.00435312172117303	0.00856365564030379	-3.14259796
TRIML2	-0.51726081	0.385108622784993	-4.554905507	0.0043571679356974	0.00857051463334263	-3.143650308
GTPBP8	-0.208130298	3.68817412454325	-4.554526964	0.00435884813615462	0.00857224824917791	-3.144087007
NBPF26	0.195898347312963	2.53964388779477	4.55445475076441	0.00435916874728028	0.00857224824917791	-3.144170317
LSM1	-0.224797026	5.26275823687193	-4.553671612	0.00436264741857669	0.00857798757420747	-3.145073846
ATF3	2.37468891814784	4.77888271105763	4.5527629162854	0.00436668776023843	0.00858482965957015	-3.146122344
NCAPH	-0.271189612	5.3867580568236	-4.552632848	0.004367266431092	0.0085848652794473	-3.146272433
USP36	-0.440524033	4.01992069739566	-4.552212836	0.0043691356517814	0.00858607687785296	-3.146757113
RDH14	-0.498418444	3.0939594030547	-4.55216119	0.00436936556163708	0.00858607687785296	-3.146816712
NRBP2	0.343637354627289	3.5915970156549	4.55211646116787	0.00436956468729911	0.00858607687785296	-3.14686833
ALDH4A1	0.543460044462416	2.28516149295608	4.55044857461603	0.00437699725181637	0.00859957830809079	-3.148793288
RPL18	0.178408063802637	11.4677400508614	4.55018098325902	0.00437819104936151	0.00860082041059152	-3.149102161
POLR2I	-0.304318824	6.97478611668818	-4.547609277	0.00438968300640365	0.00862229001450198	-3.152071136
NDUFA3	-0.482134567	5.52112899489797	-4.547319697	0.004390979169789	0.00862372992886876	-3.152405509
MAN2B2	0.397697810977097	1.96425026799855	4.54633036032571	0.00439541073889757	0.00863132651188822	-3.153547972
STXBP2	0.463644193400882	4.94373178946774	4.54619371683888	0.00439602320988648	0.00863142249479634	-3.153705776
C4orf3	0.408746740351985	3.84631962227379	4.54563838003593	0.00439851336892292	0.00863520474875716	-3.154347139
ZSWIM5	-0.374518732	1.33859656827173	-4.544957087	0.00440157050930793	0.00864009899385425	-3.155134031
B3GALT5	-0.123541532	0.0713409614093687	-4.5443896	0.00440411881642167	0.00864336748298753	-3.155789529
IDI1	0.549406944911415	4.88644701832424	4.54433494431839	0.00440436433804993	0.00864336748298753	-3.155852664
ERO1A	0.304008912855797	4.70820151991127	4.54379999078094	0.00440676823952329	0.00864697701323499	-3.156470629
MED25	-0.417776619	4.64527445898417	-4.542317731	0.0044134368069128	0.00865895268996535	-3.158183118
SPDYC	0.221304614038659	0.147662744482244	4.54214460779702	0.00441421642020667	0.00865937293140325	-3.158383152
PCDH9	-0.125507785	0.100706501418747	-4.541873321	0.00441543840141182	0.00866066074764626	-3.158696617
DOK1	-0.307945871	1.98508649453391	-4.539455907	0.00442634437028322	0.00868094045727847	-3.16149035
SS18L2	-0.26855439	3.33458494091536	-4.537421848	0.00443554456740654	0.00869787004479272	-3.163841707
GRB14	-0.282848019	0.25462184291002	-4.536592805	0.00443930061703974	0.00870382917580704	-3.164800247
ALAS1	0.23828545444585	5.76368337544078	4.53650026308857	0.00443972011239991	0.00870382917580704	-3.164907251
UBTD1	0.570410573102825	1.56344980716249	4.53537094459917	0.00444484294933118	0.0087127569139904	-3.166213145
CGN	-0.135029022	0.0959458826365386	-4.53460477	0.00444832230969837	0.00871846124558875	-3.167099222
SDHAF3	0.467432985379041	5.00079533848334	4.5344392869845	0.00444907420676857	0.00871881912689195	-3.167290612
BMP4	-0.274861061	0.197734418355369	-4.534003763	0.00445105377223985	0.00872158246185431	-3.167794342
LLGL2	-0.33382928	4.93731965498561	-4.533672732	0.00445255905576543	0.00872341588065084	-3.168177232
IFITM1	1.00993253412488	7.51770092524967	4.53283306525842	0.0044563798401807	0.00872978475983211	-3.169148513
YBEY	0.264746890774398	4.60804249994055	4.53156586770857	0.00446215309246437	0.00873997628994652	-3.170614531
DCLRE1A	-0.250556689	2.65862377231785	-4.531298576	0.00446337193544535	0.00874124567664266	-3.17092379
PCSK9	0.434286026016481	6.33376979776708	4.53069775071309	0.00446611306750829	0.00874549566920975	-3.171618989
CREG2	-0.593947119	2.50530546591787	-4.527825711	0.00447924254120402	0.008770084315845	-3.174942872
SMIM8	0.311313019688573	1.89979136949034	4.5270206826612	0.00448293057460712	0.00877618327369398	-3.175874766
SNAI2	1.20398645474612	2.54271506076869	4.52612093427479	0.00448705662380001	0.00878313806154105	-3.176916419
KLRC2	0.632728376622143	0.316364188311071	4.52527502490351	0.00449093971229141	0.00878912378288124	-3.177895848
FYTTD1	-0.23092737	3.63384155041511	-4.52520478	0.00449126233919873	0.00878912378288124	-3.177977186
FBXL4	0.773983855520642	2.31043247292004	4.5241568493414	0.00449607847684913	0.00879742453979104	-3.179190679
ZC3H13	-0.263086155	3.22234848489042	-4.52366709	0.00449833134906211	0.00880070830491648	-3.179757869
CELF1	0.221357699265347	5.84615103822447	4.52313519161831	0.00450077951508109	0.00880437326267301	-3.180373902
SMYD3	-0.478986038	3.6043506754482	-4.522914929	0.00450179375941295	0.00880523262138051	-3.180629017
EML1	-0.617385368	2.0864504989667	-4.522451683	0.00450392771685726	0.00880828157114914	-3.181165585
MLLT10	-0.267437262	3.9261710541132	-4.520643926	0.00451226619961223	0.00882346231448688	-3.183259773
EEPD1	0.368920801139292	1.14141302202423	4.51965888610173	0.00451681718123528	0.00883123389896825	-3.184401087
SMIM27	1.21650789108176	3.10008450765721	4.51935293915605	0.00451823174755879	0.00883287199564245	-3.1847556
COMMD3	0.542341893518854	4.46677072718607	4.51719771880089	0.00452821081791102	0.00885125062875652	-3.187253329
CCDC9B	-0.392792267	2.9856466234429	-4.516275728	0.00453248744821102	0.0088584794881766	-3.18832205
ERVV-2	-0.347250707	0.211169826067867	-4.512500606	0.00455004614073338	0.00889166219794969	-3.192699249
PUSL1	-0.508165503	4.7139800881128	-4.512096601	0.00455192979899254	0.00889420832757983	-3.193167809
ADAMTS6	0.190386873630684	0.683351287146231	4.51006720695191	0.00456140519481179	0.00891158573268816	-3.195521837
FBXL16	0.205766263996582	4.088729506	4.50802863334778	0.00457094599910318	0.00892908647656443	-3.197887116
TMTC3	0.377289629466102	2.96587382667267	4.50658459354734	0.00457771801120288	0.00894117476617422	-3.199562946
BICRA	-0.238029104	2.13913948788861	-4.505732928	0.00458171734815728	0.00894784508888406	-3.200551459
SLC43A2	-0.19844166	1.07664537294215	-4.505242933	0.00458402011299681	0.00895084327002679	-3.201120236
CD79B	0.185669395556213	0.120856119374265	4.50515756097641	0.00458442145674764	0.00895084327002679	-3.201219337
AP5B1	-0.183610874	3.50463778866849	-4.504760692	0.00458628771904655	0.00895334562360713	-3.201680045
AURKA	-1.167234323	5.655673794	-4.504582851	0.00458712428703048	0.00895383742746263	-3.2018865
GPRC5B	0.272801952653507	0.567444412776112	4.50396004131556	0.00459005537165033	0.0089584078774925	-3.202609555
C1orf52	0.364684867813697	3.23412385986307	4.50383679414531	0.00459063565279537	0.0089584078774925	-3.202752646
ENO2	0.422973781849937	4.05458549005925	4.50368745479535	0.00459133889459567	0.00895863870183879	-3.202926034
BTN2A1	0.385074420062781	3.83718182899956	4.503172207	0.00459376614363747	0.00896056045271153	-3.203524277
CDH1	-0.143467865	0.100163490807483	-4.503138673	0.00459392417040436	0.00896056045271153	-3.203563214
HOXB6	-0.603392127	2.94150866902011	-4.503105807	0.00459407905156324	0.00896056045271153	-3.203601376
PDE10A	-0.439969444	2.35156931408435	-4.502332286	0.00459772600426863	0.00896653174014696	-3.204499575
MDP1	-0.366052472	3.41864075950297	-4.501118723	0.00460345426292701	0.00897655997411856	-3.205908918
CAD	-0.248381916	4.80217848696291	-4.499326942	0.00461192664306734	0.00899193590561124	-3.207990152
ARHGAP4	0.237012260309826	0.2205484266769	4.49765170369479	0.00461986397067675	0.00900579295944178	-3.209936441
ITSN1	-0.378313398	3.751989618	-4.497520691	0.00462048536384105	0.00900579295944178	-3.210088668
MTX1	0.12850692540755	5.82934014251426	4.49745478799459	0.004620797980757	0.00900579295944178	-3.210165244
RNF139	0.306591836199446	3.33433917841665	4.49629678413373	0.00462629496011106	0.00901535911873023	-3.211510882
HS2ST1	0.323928401848303	3.5229291525806	4.49576397717718	0.00462882665772988	0.00901914507164544	-3.212130086
MYPOP	0.45883874008652	2.56073682620011	4.49449296398858	0.00463487238517701	0.00902977618356264	-3.213607368
PRICKLE3	0.236851839842216	3.6713066025172	4.4938960632755	0.00463771470779357	0.00903416443015245	-3.214301219
COLGALT1	-0.304054777	6.27686705937354	-4.493236538	0.00464085753767278	0.00903913686753893	-3.215067927
SNX5	0.310835593553666	5.4995461338711	4.48980208751335	0.00465726280847287	0.00906993640790464	-3.219061548
MYO1C	-0.165865204	5.47405504558474	-4.488811814	0.0046620052473459	0.00907801784654831	-3.220213369
CHRNA5	-0.31950104	2.82518342349246	-4.487749125	0.00466710058116149	0.00908678431229192	-3.221449578
SYTL4	0.328731400158323	0.243186368025196	4.48699449443269	0.00467072268599655	0.00909268055625233	-3.222327527
GGA1	0.268698321721393	3.91375825786478	4.48620656674911	0.00467450801822343	0.00909889302225367	-3.223244303
BBOF1	0.3338817891203	0.587211208881699	4.48274841010771	0.0046911627861657	0.00913015098108117	-3.227269037
TBC1D32	0.213915079164217	0.473785950050669	4.48123348163606	0.00469848001011105	0.00914323015944735	-3.229032716
BVES	0.24344718806848	0.280564151616651	4.48039563605425	0.00470253243213536	0.00914995352536564	-3.23000828
CD19	-0.13860042	0.107022562442354	-4.477534331	0.00471640168627868	0.00917501512408914	-3.233340673
GTF2B	0.224379158234528	4.58824424158042	4.47749126705304	0.00471661077844948	0.00917501512408914	-3.233390836
RPS4X	0.254382062554161	10.4896297340785	4.47615780226592	0.00472309049673287	0.00918645300450392	-3.234944259
H2BC13	-1.093556593	0.94343918100477	-4.475067703	0.00472839513311304	0.00919560272553984	-3.236214366
CTSS	0.772586127126639	2.59064795547585	4.47374999479541	0.00473481638167471	0.00920690372948216	-3.237749898
UBE2T	0.381726002540448	6.92764217775476	4.47362859470172	0.00473540846732817	0.00920690372948216	-3.237891378
BHLHA15	0.381813883105597	1.87056743459442	4.47329795055176	0.004737021492266	0.00920887079894056	-3.238276725
PPIB	-0.242029658	9.84162311854744	-4.471516481	0.00474572300463793	0.0092246157908402	-3.2403532
CYHR1	0.326033016537061	4.34897361804479	4.46933680044812	0.00475639424329749	0.00924418500458136	-3.242894458
STRIP2	0.550533867358987	2.8418489163365	4.4689353298492	0.0047583627229286	0.00924683734318633	-3.243362602
MRPS18A	-0.331303477	5.65620976956542	-4.467493921	0.00476543782098733	0.00925941134590471	-3.245043585
WDR11	0.227704914179543	3.53408785123823	4.46652342233765	0.00477020819627069	0.00926750457007301	-3.246175559
ASAH1	0.30228245434646	4.81883273286488	4.46629178215238	0.0047713475981656	0.00926854242337724	-3.246445761
ZNF670	0.726995119339626	2.0426999367855	4.46610901690852	0.004772246809777	0.00926911349292769	-3.246658957
INA	-0.535429381	3.3398351880918	-4.465808781	0.00477372439974451	0.0092708076568713	-3.247009193
MRPS18B	-0.184680981	6.48495204756084	-4.464602735	0.00477966509797501	0.00928116786807243	-3.248416223
FGD1	-0.218216927	3.15883213662187	-4.464281848	0.00478124712565749	0.0092830628460249	-3.248790621
SULF2	-0.418190015	2.74717284074763	-4.463533362	0.00478493959493804	0.00928905436639322	-3.249663981
ZNF280D	-0.302271097	2.83679875154324	-4.463265557	0.00478626152855917	0.00929044300505497	-3.249976485
SPATA5	-0.281525003	1.49147504253311	-4.461782796	0.00479358821626129	0.00930348543049572	-3.251706924
MESP2	0.528212666925721	0.669026399280226	4.46020726141063	0.00480138726280414	0.00931654119721081	-3.253545984
CD300H	-0.45919226	0.292607404986742	-4.460178088	0.0048015318099631	0.00931654119721081	-3.25358004
PCDHB2	-0.386420551	0.810541089815596	-4.459993017	0.00480244890658271	0.00931714023363494	-3.253796092
DTD1	-0.366276178	4.00595317711268	-4.459612902	0.00480433313717655	0.00931961519896882	-3.254239851
KLC4	0.32626875594875	3.39135956288932	4.45759546405899	0.00481434764271127	0.00933785893466604	-3.256595431
PBXIP1	0.53912233915048	3.43812278993473	4.45627865009731	0.0048208970421768	0.00934937801708722	-3.258133277
GALM	-0.498086501	3.71698158253109	-4.455917526	0.00482269492049194	0.00935168051498278	-3.258555061
PLEKHG3	-0.328375731	2.64688957740382	-4.455757743	0.00482349065444018	0.0093520394192621	-3.25874169
SEC23IP	0.172715614300277	3.99658068932212	4.45556160702158	0.00482446762837557	0.00935274958589517	-3.258970784
CCDC7	-0.2273516	0.297183287300348	-4.455262128	0.0048259598032931	0.00935445821888797	-3.259320599
FMN1	-0.189599516	0.151205406565064	-4.45505123	0.0048270109268936	0.00935531161039933	-3.259566951
DHRS7B	0.463695155515576	2.95156548449519	4.45150544949757	0.00484472222999128	0.00938845007621366	-3.263709796
SLC39A4	-0.659009916	4.14914835628454	-4.449917542	0.00485267777600822	0.0094026771431637	-3.265565683
PDXDC1	0.303279015947937	5.90391769137071	4.44899996200858	0.00485728167797866	0.00941040719775373	-3.266638283
FBXW9	-0.537826549	2.82145232173333	-4.44797499	0.00486243027325051	0.009419190442048	-3.267836564
HECTD3	-0.248305914	3.56029164564133	-4.447294792	0.00486585043475223	0.00942462367626538	-3.268631859
PDE7B	-0.768125568	1.40912941750241	-4.44713357	0.00486666148593235	0.00942500261217172	-3.268820371
COG2	-0.158118695	4.40740553563504	-4.446728784	0.00486869850289071	0.00942775541430916	-3.269293693
NADK2	-0.294094629	5.08091861305198	-4.443173085	0.0048866335742674	0.00946128864600571	-3.27345245
ZGLP1	-0.562052651	0.826721419098521	-4.442645245	0.00488930240221914	0.00946525929591533	-3.274069971
GABRR2	-0.160457481	0.182271036894126	-4.441358152	0.00489581703998177	0.00947667315057139	-3.275575914
CLIP1	0.127982412622272	4.17604216050618	4.44119711587381	0.00489663281873782	0.0094770544191798	-3.275764348
TMEM184C	0.408082813650004	3.00353222008234	4.43830029370876	0.00491133394295847	0.00950430620879567	-3.279154682
KIAA0232	0.264454333642328	2.71614402034834	4.43496772199597	0.00492830840966184	0.00953594987921303	-3.283056518
NEK11	-0.236194297	0.183129007634024	-4.43398337	0.00493333492994804	0.00954446999142928	-3.284209326
MAP4K2	0.354910864817835	3.57437057101992	4.43354964302513	0.00493555157059284	0.00954755239404185	-3.284717323
DMAP1	-0.179944258	4.50769121461672	-4.433325292	0.00493669860062522	0.00954856517663239	-3.284980102
GNL2	-0.377580016	5.78096904906642	-4.432187123	0.00494252232543924	0.00955836396725083	-3.286313337
LSM3	-0.225100638	5.17243353440571	-4.432091315	0.00494301290373011	0.00955836396725083	-3.286425573
MELTF	0.703487253147898	2.02523044792997	4.43130520435626	0.00494704023822915	0.00956438920872513	-3.287346533
CWC15	-0.392144805	5.66364076258987	-4.431239343	0.0049473778198838	0.00956438920872513	-3.287423696
PRR16	0.391380710197001	0.860815679590018	4.42947876934692	0.00495641164136434	0.00958064423671524	-3.289486623
AGT	0.394068806295054	0.253485383016014	4.42921056862572	0.0049577894684356	0.00958209814602363	-3.289800923
C14orf93	0.650654676619114	2.58286352720914	4.42705174481762	0.00496889582113867	0.00960235198747491	-3.292331196
LRRC23	0.401721960327005	1.74317593597715	4.42688949462305	0.00496973167773267	0.00960275556957807	-3.292521391
C4orf36	-0.532194959	0.726889913253519	-4.42617123	0.00497343384349943	0.00960688156048581	-3.293363409
ZNF462	-0.151575853	0.306180192162837	-4.426131351	0.00497363948439135	0.00960688156048581	-3.293410161
HIC2	0.323191853348585	1.70742953235082	4.42611013959158	0.00497374886667267	0.00960688156048581	-3.293435029
RYK	0.278685956551303	4.85257071072027	4.42566110478966	0.00497606509027373	0.00961014336160683	-3.293961472
C2orf69	0.411433551761739	2.82469888588273	4.42475257861438	0.00498075521639246	0.00961798841748209	-3.295026709
EPB41L3	-0.160982832	0.0995375176530402	-4.424021021	0.004984535414399	0.00962407461819475	-3.29588454
ZNF165	-0.793589659	0.995937523387354	-4.423016096	0.00498973349267644	0.00963289656376399	-3.297063051
PHYHIP	-0.223706381	0.14957554298939	-4.419996643	0.00500538894062052	0.00966190214590412	-3.30060496
EXD2	0.229945005385225	2.51333756381252	4.41822709647546	0.00501458967424484	0.00967844245255951	-3.302681311
PLCE1	0.168478903638311	1.75277911198334	4.41776060550954	0.0050170183804526	0.0096819098408054	-3.303228758
SHOC1	0.243632137413243	0.737815037558271	4.41677565980995	0.00502215071505679	0.00969059319655976	-3.30438474
PGRMC2	-0.345047844	5.07234550062346	-4.4163129	0.00502456410788032	0.00969402863595201	-3.304927906
HMCN2	-0.129540643	0.107277771212268	-4.415215797	0.00503029099922238	0.00970385522774793	-3.306215763
OXCT2	1.0300324367042	1.83399715822619	4.41500146368812	0.00503141068417489	0.00970479277432474	-3.306467383
GRIP2	0.176003083853812	0.158216362569011	4.41478333918508	0.00503255046553789	0.00970576884267886	-3.306723461
AGTPBP1	0.329706052278634	3.44155320776669	4.4143675320906	0.00503472402262636	0.00970873815242038	-3.307211636
LGALS3BP	0.397803532806781	7.4803066695898	4.41208700622572	0.00504666400406808	0.00973053748234957	-3.309889524
CCDC157	-0.46143243	0.549813079955383	-4.411839556	0.00504796149180098	0.00973181397871752	-3.310180136
GPBP1	0.261745792710673	4.84058040338062	4.41045325568343	0.00505523744709151	0.00974461441185733	-3.311808409
TUFT1	0.356177783766598	4.6027106170584	4.40928184619603	0.00506139482337867	0.00975458014723426	-3.313184502
STON1	0.222143788477063	0.130071771033719	4.40922739324387	0.00506168125563635	0.00975458014723426	-3.313248475
TM7SF2	0.698344034678547	1.90534638246213	4.40835362014674	0.0050662799721968	0.00976221411351209	-3.314275062
SNTB2	0.412693362057218	2.81731644789214	4.40737924366933	0.00507141375629091	0.00977087705089889	-3.31541998
ODAM	-0.324989921	0.162494960468786	-4.406764884	0.0050746537187648	0.00977588952237521	-3.31614194
RBM15	0.358922769888912	3.07589516539523	4.40594461907619	0.0050789832269589	0.00978299938635085	-3.317105954
ATXN7L3	-0.139646429	4.43567958318852	-4.404861783	0.00508470504815742	0.00979278896032833	-3.318378705
PCBP4	0.423546208235154	3.74977912216511	4.40268800224778	0.00509621360340958	0.00981371951920253	-3.320934255
ANAPC5	-0.242132606	6.49042257379734	-4.401095456	0.00510466369123032	0.00982875590032592	-3.322806931
SNX7	0.261711805959705	4.76688075228867	4.39985242193401	0.00511127029924235	0.00984023942588267	-3.324268874
NME4	-0.269363479	6.01452136999479	-4.399253746	0.00511445566082644	0.00984513429431334	-3.324973062
BRWD3	0.306797577322036	2.50993091504376	4.39827969550932	0.00511964307984581	0.00985332748515079	-3.326118894
TBC1D3K	0.360602314345334	0.63808311081445	4.3982129606325	0.00511999870237219	0.00985332748515079	-3.326197404
CCDC81	0.337894781102326	0.41901806195881	4.39725571473775	0.00512510283848655	0.00986094622123554	-3.327323612
SYT7	0.484281034618936	0.830298367640357	4.39722901069983	0.00512524530989454	0.00986094622123554	-3.327355032
NPIPB13	-0.40373429	2.0069566574254	-4.39666729	0.005128243241784	0.00986541350914108	-3.328015966
CHD9	-0.172318209	2.58997453084741	-4.396552613	0.00512885552463475	0.00986541350914108	-3.328150904
MSL3	-0.185663183	4.48268250015789	-4.395972008	0.00513195675288247	0.00987013910214681	-3.328834116
IL23R	0.405047917866268	0.313066379553077	4.39367668446605	0.00514423775978151	0.00989251648556679	-3.331535564
LTBP4	0.465541592695502	5.03966879865114	4.39335317650746	0.00514597134843876	0.00989460780933329	-3.331916374
HNRNPH2	-0.640509209	5.62726699496957	-4.391077959	0.00515818231983783	0.00991596392855975	-3.334595028
MAPK6	0.274006199182517	4.19755750490016	4.39104245334517	0.00515837313867682	0.00991596392855975	-3.334636836
SEPTIN1	0.506451571401245	0.62859707021018	4.38785523008992	0.0051755347760856	0.00994770520780008	-3.338390503
ITPRIPL2	0.302015290548407	3.2669448058635	4.38614633943085	0.00518476295584204	0.00996419182691941	-3.340403716
ATP6V0E2	-0.167332911	4.77461650614509	-4.383534798	0.00519890158071993	0.00999011012656533	-3.343481153
SCAMP4	-0.232021258	3.38899890200284	-4.380991254	0.00521271408532112	0.0100152731124305	-3.346479423
COG8	-0.218917758	4.14662147264008	-4.380882715	0.00521330442391745	0.0100152731124305	-3.346607387
CUL5	0.263980884127229	2.93778159559859	4.38005889342994	0.005217787604046	0.0100226285157362	-3.347578705
CCNP	0.255191745226119	0.23378247297746	4.37846489592014	0.00522647443902234	0.0100380556851802	-3.349458373
MMP15	0.248440166456022	3.48616595699072	4.37745450417659	0.00523198927290169	0.0100473875504062	-3.350650037
XKRX	-0.255341956	0.341547397833978	-4.376805284	0.00523553626900791	0.0100516807662902	-3.35141581
SAA2	-0.668304094	1.39452910741024	-4.376805051	0.00523553754310785	0.0100516807662902	-3.351416085
TTPAL	-0.48556371	2.95826532285026	-4.375608525	0.00524208187250625	0.0100629836898262	-3.352827584
TCEA1	0.591811379584625	5.71155222493842	4.37472303043949	0.00524693100278794	0.0100710299921917	-3.353872306
MARCKS	-0.42885912	3.95370467373529	-4.371390017	0.00526522880791782	0.0101048846106844	-3.357805683
